transaction_id,order_id,transaction_date,store_id,product_id,quantity,unit_price,discount_rate,unit_cost
TXN086736,ORD006638,2025-12-13,S025,P012,4,307.26,0.0812,197.72
TXN051667,ORD013089,2025-12-13,S010,P001,1,237.27,0.0392,169.94
TXN022592,ORD055089,2025-12-13,S002,P003,4,93.64,0.0854,60.03
TXN018825,ORD055041,2025-12-13,S020,P011,1,229.54,0.043,162.31
TXN022656,ORD058053,2025-12-13,S004,P017,2,48.3,0.0447,25.14
TXN037289,ORD026897,2025-12-13,S017,P026,3,173.08,0.0363,119.93
TXN069244,ORD050565,2025-12-13,S014,P001,1,231.38,0.0991,164.49
TXN032835,ORD007960,2025-12-13,S010,P011,2,228.11,0.048,164.34
TXN052614,ORD007960,2025-12-13,S010,P021,1,112.58,0.0471,77.95
TXN084495,ORD024321,2025-12-13,S021,P018,5,56.43,0.0287,30.86
TXN069121,ORD062644,2025-12-13,S008,P014,1,89.49,0.064,51.96
TXN095253,ORD040722,2025-12-13,S010,P030,2,156.59,0.0449,112.2
TXN029453,ORD016817,2025-12-13,S001,P026,1,173.73,0.0414,120.88
TXN075707,ORD041191,2025-12-13,S001,P007,4,219.73,0.0498,143.56
TXN060464,ORD037693,2025-12-13,S010,P005,1,92.94,0.059,64.94
TXN029566,ORD031431,2025-12-13,S011,P015,3,60.95,0.0496,32.52
TXN094357,ORD047606,2025-12-13,S020,P005,2,90.92,0.0412,64.22
TXN084607,ORD012238,2025-12-13,S001,P012,1,299.51,0.0682,192.75
TXN022913,ORD064942,2025-12-13,S015,P024,1,102.78,0.0758,74.28
TXN040357,ORD043847,2025-12-13,S005,P026,3,173.6,0.0493,121.76
TXN000188,ORD024159,2025-12-13,S008,P019,1,32.77,0.0491,16.45
TXN097503,ORD028845,2025-12-13,S002,P026,1,169.78,0.0876,122.1
TXN057189,ORD058768,2025-12-13,S003,P006,1,162.37,0.0474,103.4
TXN018689,ORD055066,2025-12-13,S003,P026,1,170.31,0.0694,118.14
TXN094039,ORD049091,2025-12-13,S011,P027,2,350.23,0.0457,228.02
TXN090213,ORD045823,2025-12-13,S010,P013,1,125.69,0.0442,75.85
TXN015246,ORD041786,2025-12-13,S005,P023,2,165.29,0.0627,114.74
TXN083984,ORD006982,2025-12-13,S025,P029,3,255.03,0.0413,163.41
TXN041004,ORD050946,2025-12-13,S025,P027,1,357.54,0.0599,225.67
TXN032328,ORD008191,2025-12-13,S017,P002,1,268.96,0.0451,179.81
TXN000919,ORD004256,2025-12-13,S025,P009,1,173.76,0.0651,135.5
TXN080863,ORD045747,2025-12-13,S016,P017,3,48.23,0.0802,24.93
TXN030012,ORD063961,2025-12-13,S011,P017,1,47.38,0.0952,24.65
TXN086697,ORD056827,2025-12-13,S006,P030,2,161.65,0.0507,113.03
TXN063296,ORD061381,2025-12-13,S010,P023,1,165.0,0.0445,114.8
TXN010214,ORD046410,2025-12-13,S023,P006,5,157.36,0.1139,102.12
TXN038008,ORD008016,2025-12-13,S006,P029,1,263.01,0.0552,163.87
TXN097752,ORD056609,2025-12-13,S003,P009,6,175.5,0.042,135.15
TXN008249,ORD045268,2025-12-13,S023,P008,6,157.69,0.0882,115.91
TXN052128,ORD041344,2025-12-13,S015,P005,6,92.29,0.0812,63.48
TXN088453,ORD032123,2025-12-13,S012,P012,3,302.02,0.0656,198.11
TXN023451,ORD049025,2025-12-13,S024,P017,5,47.22,0.0743,25.93
TXN068528,ORD048293,2025-12-13,S011,P006,3,161.53,0.066,104.3
TXN080512,ORD024159,2025-12-13,S008,P027,1,351.97,0.0789,225.56
TXN044086,ORD022516,2025-12-13,S001,P004,1,252.8,0.0408,169.02
TXN022433,ORD053497,2025-12-13,S017,P026,4,172.05,0.0691,124.99
TXN049618,ORD026940,2025-12-13,S004,P017,1,47.96,0.0719,24.95
TXN030494,ORD028627,2025-12-13,S001,P022,2,138.46,0.0433,105.66
TXN083554,ORD045823,2025-12-13,S010,P015,1,60.63,0.0879,32.72
TXN056138,ORD048293,2025-12-13,S011,P015,5,62.97,0.0579,31.79
TXN003596,ORD053355,2025-12-13,S020,P027,2,354.38,0.0196,223.44
TXN078900,ORD056133,2025-12-13,S022,P017,2,49.14,0.0563,25.27
TXN047866,ORD043847,2025-12-13,S005,P009,1,174.41,0.071,134.47
TXN035581,ORD010265,2025-12-13,S003,P006,6,162.13,0.0296,103.0
TXN099396,ORD055066,2025-12-13,S003,P016,1,149.39,0.0255,71.55
TXN021295,ORD024321,2025-12-13,S021,P004,1,251.76,0.0482,163.59
TXN006507,ORD064819,2025-12-13,S012,P027,2,356.22,0.0621,228.31
TXN027289,ORD036604,2025-12-13,S011,P027,2,358.42,0.0681,222.58
TXN003836,ORD015494,2025-12-13,S025,P026,4,170.0,0.1157,121.29
TXN013586,ORD006177,2025-12-13,S003,P027,1,360.59,0.0558,223.29
TXN063871,ORD046185,2025-12-13,S017,P012,2,304.28,0.0479,199.52
TXN056265,ORD055173,2025-12-13,S010,P011,1,227.21,0.0704,164.0
TXN005045,ORD016817,2025-12-13,S001,P004,1,245.41,0.0549,158.4
TXN013916,ORD046185,2025-12-13,S017,P029,2,255.65,0.0933,165.37
TXN062515,ORD004414,2025-12-13,S011,P009,4,173.34,0.0506,132.01
TXN025980,ORD059578,2025-12-13,S020,P019,2,31.82,0.0291,16.49
TXN046535,ORD003369,2025-12-13,S003,P029,3,262.55,0.0482,170.08
TXN026765,ORD010123,2025-12-13,S004,P026,1,172.06,0.0632,121.14
TXN009766,ORD019767,2025-12-13,S001,P021,3,114.71,0.041,79.33
TXN082561,ORD058053,2025-12-13,S004,P021,2,112.83,0.0466,81.47
TXN052286,ORD028845,2025-12-13,S002,P012,1,302.37,0.055,199.07
TXN059366,ORD031431,2025-12-13,S011,P026,1,168.15,0.0377,116.48
TXN020235,ORD059578,2025-12-13,S020,P021,1,111.45,0.0586,79.5
TXN044358,ORD041786,2025-12-13,S005,P018,4,57.12,0.0657,32.0
TXN007889,ORD003197,2025-12-13,S008,P021,1,110.77,0.0559,79.69
TXN026728,ORD003197,2025-12-13,S008,P004,2,249.12,0.0994,164.56
TXN087796,ORD008348,2025-12-13,S020,P030,2,159.12,0.0581,110.7
TXN086477,ORD014030,2025-12-13,S009,P020,1,42.79,0.0619,20.72
TXN013608,ORD013759,2025-12-13,S010,P022,2,141.29,0.0541,102.9
TXN030988,ORD009264,2025-12-13,S005,P013,1,125.81,0.0282,71.78
TXN067489,ORD051786,2025-12-13,S012,P027,1,363.13,0.0495,222.42
TXN026828,ORD050946,2025-12-13,S025,P021,2,114.28,0.0757,79.14
TXN025783,ORD037551,2025-12-13,S024,P021,1,111.69,0.0542,78.64
TXN025387,ORD008258,2025-12-13,S023,P027,2,361.86,0.0607,225.92
TXN050199,ORD028321,2025-12-13,S012,P026,5,175.23,0.0833,120.86
TXN073104,ORD046185,2025-12-13,S017,P017,2,48.1,0.0451,25.58
TXN073171,ORD056670,2025-12-13,S005,P022,5,137.0,0.0719,101.74
TXN039477,ORD012528,2025-12-13,S011,P006,1,157.79,0.0494,105.86
TXN062939,ORD054260,2025-12-13,S004,P016,3,145.69,0.0753,70.02
TXN026968,ORD020432,2025-12-13,S012,P027,2,361.03,0.042,233.07
TXN042346,ORD042799,2025-12-13,S010,P021,2,111.56,0.0773,78.88
TXN013777,ORD028013,2025-12-13,S001,P009,2,173.7,0.0763,135.8
TXN017274,ORD040722,2025-12-13,S010,P001,3,233.59,0.0729,167.53
TXN044885,ORD048293,2025-12-13,S011,P027,3,357.64,0.0493,227.71
TXN035371,ORD049025,2025-12-13,S024,P027,2,359.7,0.0297,229.61
TXN073586,ORD014030,2025-12-13,S009,P027,1,360.26,0.063,224.44
TXN063105,ORD013231,2025-12-13,S025,P022,2,136.83,0.0558,102.65
TXN079094,ORD049091,2025-12-13,S011,P027,1,360.69,0.0627,226.59
TXN087580,ORD026734,2025-12-13,S024,P011,1,227.06,0.0318,165.76
TXN035818,ORD058945,2025-12-13,S006,P028,2,344.05,0.054,220.21
TXN027896,ORD039285,2025-12-13,S007,P011,2,230.51,0.0489,163.44
TXN008948,ORD053618,2025-12-13,S025,P030,1,157.45,0.1189,107.46
TXN089519,ORD054252,2025-12-13,S017,P030,1,159.39,0.0891,111.49
TXN052254,ORD025071,2025-12-13,S004,P009,2,173.4,0.0407,132.66
TXN070707,ORD040693,2025-12-13,S011,P025,2,299.91,0.0588,207.35
TXN030595,ORD054408,2025-12-13,S003,P016,1,144.09,0.082,70.25
TXN049484,ORD047200,2025-12-13,S023,P016,1,145.57,0.0775,69.43
TXN067046,ORD025071,2025-12-13,S004,P018,1,57.52,0.1164,31.38
TXN066526,ORD046410,2025-12-13,S023,P027,2,352.79,0.0495,234.89
TXN027658,ORD012528,2025-12-13,S011,P004,2,247.99,0.0449,165.11
TXN081537,ORD064942,2025-12-13,S015,P015,4,62.76,0.0478,32.7
TXN062088,ORD053497,2025-12-13,S017,P029,4,261.1,0.0441,173.15
TXN083309,ORD042572,2025-12-13,S007,P021,1,112.27,0.0755,80.67
TXN017615,ORD042572,2025-12-13,S007,P009,2,174.31,0.0362,130.41
TXN047609,ORD063018,2025-12-13,S019,P016,2,142.4,0.0495,70.88
TXN034855,ORD059439,2025-12-13,S016,P019,3,31.76,0.0529,16.82
TXN042119,ORD023815,2025-12-13,S005,P003,1,94.79,0.0345,60.94
TXN010339,ORD048293,2025-12-13,S011,P022,1,140.68,0.054,104.42
TXN072132,ORD050565,2025-12-13,S014,P028,1,341.83,0.0719,210.32
TXN050139,ORD028321,2025-12-13,S012,P012,1,312.05,0.0763,201.59
TXN063403,ORD055041,2025-12-13,S020,P011,4,224.3,0.0661,162.13
TXN017778,ORD008016,2025-12-13,S006,P006,1,159.09,0.037,103.17
TXN072538,ORD040722,2025-12-13,S010,P012,1,306.88,0.0541,199.55
TXN077414,ORD006289,2025-12-13,S016,P017,3,46.86,0.0786,25.97
TXN049479,ORD023851,2025-12-13,S005,P026,1,170.2,0.08,120.02
TXN056395,ORD010285,2025-12-13,S013,P027,3,355.97,0.0389,228.28
TXN097303,ORD008191,2025-12-13,S017,P013,1,126.98,0.1004,74.59
TXN089513,ORD013089,2025-12-13,S010,P026,4,173.51,0.0808,123.15
TXN070810,ORD027988,2025-12-13,S004,P022,1,139.3,0.0573,104.68
TXN072403,ORD054404,2025-12-14,S024,P030,2,159.35,0.0381,115.52
TXN082670,ORD015768,2025-12-14,S015,P030,1,155.3,0.0547,110.35
TXN063279,ORD047078,2025-12-14,S008,P024,4,98.25,0.0537,75.37
TXN075518,ORD029600,2025-12-14,S019,P012,1,302.08,0.0517,201.1
TXN014598,ORD035043,2025-12-14,S006,P010,3,256.4,0.0381,178.96
TXN003085,ORD045613,2025-12-14,S015,P018,3,56.82,0.0587,31.93
TXN011470,ORD022364,2025-12-14,S008,P001,6,234.09,0.0978,168.94
TXN005521,ORD036136,2025-12-14,S005,P023,5,165.81,0.0414,114.16
TXN016711,ORD021902,2025-12-14,S012,P016,1,146.8,0.0646,70.32
TXN098636,ORD028036,2025-12-14,S023,P021,1,113.42,0.0742,79.38
TXN075652,ORD051610,2025-12-14,S023,P009,2,170.37,0.1013,130.21
TXN082218,ORD027119,2025-12-14,S010,P011,2,230.62,0.0807,167.56
TXN026080,ORD064653,2025-12-14,S024,P028,2,339.01,0.049,210.86
TXN040532,ORD010938,2025-12-14,S023,P012,1,305.92,0.0699,202.95
TXN007293,ORD054404,2025-12-14,S024,P006,1,159.2,0.0357,104.31
TXN006425,ORD020956,2025-12-14,S018,P021,3,114.25,0.0524,78.47
TXN032807,ORD023701,2025-12-14,S012,P015,2,61.87,0.0505,32.98
TXN050065,ORD025302,2025-12-14,S023,P011,5,228.94,0.0601,167.03
TXN098092,ORD028036,2025-12-14,S023,P011,2,225.09,0.0607,164.54
TXN096796,ORD053791,2025-12-14,S018,P030,3,157.83,0.0611,110.18
TXN035136,ORD009269,2025-12-14,S001,P011,4,225.41,0.0515,170.42
TXN019022,ORD017087,2025-12-14,S016,P011,1,230.02,0.0666,163.81
TXN095380,ORD051272,2025-12-14,S010,P016,5,147.28,0.0877,69.27
TXN099124,ORD031681,2025-12-14,S016,P009,2,171.85,0.115,127.9
TXN096056,ORD039756,2025-12-14,S024,P029,2,254.98,0.0339,169.17
TXN057253,ORD045613,2025-12-14,S015,P011,1,231.67,0.0354,167.23
TXN037504,ORD032311,2025-12-14,S003,P026,1,172.74,0.061,120.04
TXN089052,ORD061783,2025-12-14,S012,P012,5,303.18,0.0382,202.48
TXN095943,ORD026513,2025-12-14,S025,P021,2,114.68,0.049,78.59
TXN080398,ORD063924,2025-12-14,S023,P017,1,48.37,0.0678,24.97
TXN061862,ORD063924,2025-12-14,S023,P026,3,173.92,0.0592,121.74
TXN018748,ORD055797,2025-12-14,S003,P011,2,228.3,0.0609,167.45
TXN041447,ORD031045,2025-12-14,S018,P012,1,304.67,0.0477,199.46
TXN041075,ORD063652,2025-12-14,S001,P015,1,60.92,0.0686,31.54
TXN093989,ORD058721,2025-12-14,S005,P019,1,32.42,0.0798,16.77
TXN017590,ORD031681,2025-12-14,S016,P004,1,246.04,0.0341,168.88
TXN002096,ORD055925,2025-12-14,S005,P018,1,56.97,0.0261,31.46
TXN089179,ORD019234,2025-12-14,S001,P025,1,302.59,0.0544,210.17
TXN054593,ORD044510,2025-12-14,S020,P005,3,92.96,0.0331,66.15
TXN070243,ORD032892,2025-12-14,S024,P010,4,255.92,0.0433,176.07
TXN035816,ORD008077,2025-12-14,S016,P016,1,146.03,0.0542,70.22
TXN088170,ORD020291,2025-12-14,S014,P016,1,143.8,0.0483,72.0
TXN064634,ORD002850,2025-12-14,S019,P012,3,308.35,0.0327,202.88
TXN016112,ORD036136,2025-12-14,S005,P006,2,161.1,0.0685,107.18
TXN011047,ORD044299,2025-12-14,S007,P017,5,48.37,0.04,25.09
TXN034131,ORD002216,2025-12-14,S020,P030,1,156.4,0.0422,112.25
TXN000065,ORD020956,2025-12-14,S018,P011,4,227.76,0.068,164.37
TXN036045,ORD055797,2025-12-14,S003,P016,3,145.03,0.0597,70.96
TXN092851,ORD063238,2025-12-14,S024,P011,2,228.7,0.0443,164.66
TXN027772,ORD006734,2025-12-14,S005,P030,4,157.12,0.0603,112.74
TXN088292,ORD049717,2025-12-14,S005,P023,5,164.68,0.0481,116.91
TXN015683,ORD048425,2025-12-14,S003,P003,1,92.83,0.0564,61.35
TXN011075,ORD009224,2025-12-14,S020,P013,1,127.36,0.0213,70.58
TXN027940,ORD049717,2025-12-14,S005,P008,1,157.21,0.0563,116.81
TXN090329,ORD057348,2025-12-14,S008,P027,1,357.91,0.061,223.11
TXN093874,ORD054812,2025-12-14,S015,P029,3,257.48,0.067,172.36
TXN000085,ORD000998,2025-12-14,S017,P023,2,167.73,0.0794,120.39
TXN029003,ORD047809,2025-12-14,S012,P002,2,263.56,0.0455,178.53
TXN013128,ORD028059,2025-12-14,S004,P005,2,92.01,0.0364,65.12
TXN017422,ORD003540,2025-12-14,S024,P018,2,56.66,0.0764,30.16
TXN033112,ORD023701,2025-12-14,S012,P022,1,139.47,0.034,105.46
TXN075404,ORD039756,2025-12-14,S024,P004,1,248.34,0.0665,162.4
TXN089047,ORD054404,2025-12-14,S024,P017,2,47.31,0.0843,25.68
TXN003901,ORD003689,2025-12-14,S001,P018,3,56.33,0.0395,31.38
TXN000170,ORD032311,2025-12-14,S003,P021,2,112.83,0.0444,77.84
TXN006210,ORD012845,2025-12-14,S023,P021,1,111.84,0.0607,77.17
TXN093164,ORD002850,2025-12-14,S019,P013,3,126.99,0.0416,72.1
TXN017265,ORD015896,2025-12-14,S024,P024,2,100.29,0.0793,73.82
TXN051576,ORD017087,2025-12-14,S016,P022,2,140.54,0.0549,99.02
TXN063766,ORD006734,2025-12-14,S005,P009,2,175.53,0.0557,133.06
TXN061138,ORD024597,2025-12-14,S011,P006,1,158.19,0.0313,103.31
TXN095816,ORD047192,2025-12-14,S021,P006,3,162.97,0.0624,104.09
TXN062573,ORD057706,2025-12-14,S007,P017,1,47.34,0.072,25.09
TXN075084,ORD012845,2025-12-14,S023,P029,1,257.03,0.0454,171.01
TXN097769,ORD030241,2025-12-14,S020,P021,1,111.66,0.0421,75.39
TXN035613,ORD027119,2025-12-14,S010,P027,1,362.35,0.071,231.62
TXN008818,ORD019862,2025-12-14,S011,P013,1,125.41,0.0433,72.87
TXN007093,ORD056290,2025-12-14,S011,P016,1,144.8,0.041,70.21
TXN064925,ORD010819,2025-12-14,S014,P021,3,115.11,0.0545,78.39
TXN009952,ORD023465,2025-12-14,S015,P016,2,147.32,0.0448,69.35
TXN056904,ORD058179,2025-12-14,S022,P029,5,263.13,0.0583,167.19
TXN006718,ORD019234,2025-12-14,S001,P003,1,94.24,0.0437,59.8
TXN004229,ORD010146,2025-12-14,S013,P026,5,173.79,0.0609,123.51
TXN016138,ORD002701,2025-12-14,S001,P013,6,125.4,0.0517,74.39
TXN033349,ORD026652,2025-12-14,S003,P005,1,92.29,0.0982,65.09
TXN084708,ORD041554,2025-12-14,S004,P026,1,174.61,0.0437,119.48
TXN080459,ORD026513,2025-12-14,S025,P018,4,57.56,0.0587,31.29
TXN044233,ORD048481,2025-12-14,S003,P017,2,48.49,0.0646,24.98
TXN077958,ORD041554,2025-12-14,S004,P007,3,219.05,0.0422,145.47
TXN020087,ORD018138,2025-12-14,S003,P005,1,90.68,0.0438,64.6
TXN097340,ORD060058,2025-12-14,S010,P014,3,87.93,0.0564,52.23
TXN002496,ORD015896,2025-12-14,S024,P022,3,139.04,0.063,102.83
TXN059949,ORD030241,2025-12-14,S020,P023,1,166.51,0.0699,113.67
TXN012427,ORD031287,2025-12-14,S016,P019,3,32.24,0.0461,16.58
TXN050536,ORD019862,2025-12-14,S011,P012,1,305.81,0.0306,201.97
TXN045849,ORD001240,2025-12-14,S003,P014,2,88.15,0.0549,54.32
TXN049223,ORD038236,2025-12-14,S020,P027,1,354.76,0.0537,229.86
TXN059156,ORD000998,2025-12-14,S017,P029,2,256.95,0.0606,169.54
TXN030780,ORD064653,2025-12-14,S024,P028,1,336.42,0.0509,220.59
TXN044557,ORD025605,2025-12-14,S014,P001,1,238.3,0.0296,166.46
TXN066444,ORD045307,2025-12-14,S025,P016,1,145.74,0.0592,70.59
TXN058027,ORD036136,2025-12-14,S005,P004,3,244.97,0.0435,166.43
TXN038725,ORD017087,2025-12-14,S016,P021,2,111.9,0.0491,80.11
TXN060035,ORD036686,2025-12-14,S019,P013,1,126.96,0.0337,73.23
TXN031961,ORD027628,2025-12-14,S021,P012,1,308.05,0.0244,199.08
TXN007635,ORD057562,2025-12-14,S020,P008,1,157.11,0.0205,111.82
TXN066645,ORD025605,2025-12-14,S014,P025,2,301.98,0.0424,201.57
TXN050701,ORD002701,2025-12-14,S001,P012,1,300.73,0.0533,199.25
TXN089620,ORD047532,2025-12-14,S023,P027,1,355.52,0.0585,228.69
TXN039684,ORD035323,2025-12-14,S024,P021,1,115.11,0.047,79.46
TXN096870,ORD047532,2025-12-14,S023,P005,1,90.43,0.0448,63.8
TXN087124,ORD018138,2025-12-14,S003,P029,1,257.1,0.0268,170.84
TXN067293,ORD041745,2025-12-14,S005,P005,2,92.37,0.0538,65.04
TXN044387,ORD024597,2025-12-14,S011,P005,1,92.81,0.0479,65.68
TXN039713,ORD038252,2025-12-14,S011,P004,1,247.42,0.0382,167.43
TXN057863,ORD056756,2025-12-14,S024,P022,1,142.01,0.0345,103.38
TXN067960,ORD002850,2025-12-14,S019,P024,3,100.42,0.1143,73.22
TXN014470,ORD030241,2025-12-14,S020,P026,2,169.0,0.0609,120.93
TXN057571,ORD002850,2025-12-14,S019,P030,1,159.16,0.0452,111.99
TXN094496,ORD058721,2025-12-14,S005,P026,1,169.61,0.0369,122.71
TXN078284,ORD009905,2025-12-14,S008,P010,2,257.5,0.0668,175.43
TXN039951,ORD024597,2025-12-14,S011,P029,1,255.87,0.0615,169.25
TXN004583,ORD013942,2025-12-14,S003,P006,1,160.81,0.042,105.27
TXN066427,ORD032311,2025-12-14,S003,P025,1,306.91,0.0723,210.55
TXN077227,ORD049832,2025-12-14,S024,P003,3,92.43,0.0372,59.88
TXN031115,ORD038236,2025-12-14,S020,P026,4,174.11,0.0457,122.55
TXN096824,ORD035323,2025-12-14,S024,P015,4,62.49,0.0286,31.6
TXN038975,ORD026513,2025-12-14,S025,P014,2,88.54,0.0647,52.86
TXN065703,ORD013942,2025-12-14,S003,P001,2,232.89,0.0326,167.57
TXN084743,ORD024069,2025-12-14,S014,P017,2,47.4,0.0366,24.66
TXN038122,ORD047192,2025-12-14,S021,P012,4,300.65,0.0292,194.43
TXN000215,ORD028059,2025-12-14,S004,P011,1,228.09,0.0521,165.63
TXN059820,ORD009280,2025-12-14,S019,P001,1,236.24,0.0448,169.17
TXN017930,ORD053655,2025-12-15,S020,P003,3,92.74,0.0503,61.36
TXN066338,ORD004035,2025-12-15,S016,P016,1,144.51,0.0432,70.32
TXN014097,ORD016369,2025-12-15,S010,P007,2,221.23,0.0564,146.02
TXN053355,ORD017517,2025-12-15,S001,P030,1,157.9,0.0467,110.04
TXN097453,ORD006578,2025-12-15,S007,P011,2,231.37,0.0502,163.48
TXN022994,ORD051678,2025-12-15,S011,P011,1,227.39,0.0381,167.96
TXN042933,ORD043696,2025-12-15,S005,P023,4,167.14,0.0557,116.91
TXN045185,ORD063099,2025-12-15,S007,P018,6,56.58,0.0379,32.18
TXN009556,ORD010448,2025-12-15,S024,P011,3,226.31,0.0262,167.4
TXN074729,ORD000870,2025-12-15,S016,P022,2,137.7,0.0713,104.87
TXN041182,ORD034660,2025-12-15,S010,P026,1,172.21,0.053,123.47
TXN023623,ORD039498,2025-12-15,S016,P025,1,304.31,0.0792,207.79
TXN076583,ORD034660,2025-12-15,S010,P023,1,166.94,0.0523,117.85
TXN075117,ORD004934,2025-12-15,S012,P013,1,128.07,0.054,72.86
TXN008546,ORD006193,2025-12-15,S007,P016,2,150.25,0.0644,73.44
TXN002135,ORD001881,2025-12-15,S012,P013,3,125.24,0.0608,72.06
TXN074978,ORD017517,2025-12-15,S001,P011,2,229.71,0.0881,163.76
TXN053544,ORD040635,2025-12-15,S004,P003,2,92.25,0.0933,60.17
TXN064876,ORD006816,2025-12-15,S024,P011,2,227.68,0.0428,167.74
TXN011919,ORD038080,2025-12-15,S013,P003,3,91.51,0.045,61.82
TXN015391,ORD000870,2025-12-15,S016,P004,3,247.44,0.0408,156.81
TXN022030,ORD017194,2025-12-15,S013,P006,5,160.31,0.0408,103.58
TXN066127,ORD025271,2025-12-15,S024,P025,1,302.02,0.0305,205.73
TXN032163,ORD014414,2025-12-15,S023,P017,1,47.35,0.0769,26.14
TXN012467,ORD050974,2025-12-15,S005,P012,2,305.64,0.0895,196.83
TXN098743,ORD062246,2025-12-15,S001,P027,3,352.71,0.0662,226.04
TXN061422,ORD050974,2025-12-15,S005,P028,2,342.25,0.039,217.23
TXN008615,ORD040635,2025-12-15,S004,P029,1,256.13,0.0576,170.81
TXN098744,ORD008792,2025-12-15,S010,P025,1,308.26,0.0379,210.43
TXN083692,ORD030501,2025-12-15,S014,P028,2,335.72,0.0925,213.86
TXN036435,ORD014866,2025-12-15,S010,P026,2,170.84,0.0538,120.52
TXN064552,ORD021941,2025-12-15,S011,P022,1,140.24,0.0334,102.81
TXN064549,ORD033750,2025-12-15,S008,P006,3,160.15,0.0426,102.19
TXN059627,ORD006540,2025-12-15,S014,P017,4,48.19,0.055,25.53
TXN028042,ORD001244,2025-12-15,S003,P003,2,93.98,0.0415,59.37
TXN081516,ORD000939,2025-12-15,S024,P021,2,112.27,0.034,78.88
TXN087143,ORD015084,2025-12-15,S010,P026,3,174.2,0.0574,124.1
TXN017704,ORD024148,2025-12-15,S015,P026,2,170.61,0.0739,119.1
TXN063813,ORD030140,2025-12-15,S007,P006,5,157.59,0.0573,102.76
TXN001750,ORD046386,2025-12-15,S007,P011,2,230.51,0.0652,164.05
TXN031642,ORD034219,2025-12-15,S016,P006,5,159.48,0.046,107.15
TXN094760,ORD046386,2025-12-15,S007,P024,1,99.7,0.0553,71.8
TXN078678,ORD045352,2025-12-15,S012,P030,2,159.97,0.0394,111.83
TXN030939,ORD054370,2025-12-15,S016,P006,2,160.91,0.0443,102.96
TXN082739,ORD029099,2025-12-15,S010,P006,2,162.3,0.0483,105.4
TXN072955,ORD001216,2025-12-15,S010,P021,2,113.11,0.0404,80.39
TXN021042,ORD007972,2025-12-15,S020,P022,1,139.17,0.0291,103.72
TXN071939,ORD024148,2025-12-15,S015,P006,1,158.88,0.0741,102.81
TXN006525,ORD017194,2025-12-15,S013,P007,3,221.85,0.0737,147.85
TXN052302,ORD048099,2025-12-15,S011,P028,1,347.26,0.0368,210.01
TXN072797,ORD004023,2025-12-15,S001,P014,2,85.98,0.0593,52.25
TXN039001,ORD064489,2025-12-15,S019,P028,4,337.38,0.0332,211.94
TXN085865,ORD007348,2025-12-15,S023,P010,1,256.89,0.0458,175.72
TXN006457,ORD061123,2025-12-15,S002,P026,3,173.02,0.0479,125.28
TXN063113,ORD004035,2025-12-15,S016,P021,1,114.5,0.0431,80.58
TXN058632,ORD033597,2025-12-15,S011,P006,1,161.51,0.0297,106.58
TXN058638,ORD007374,2025-12-15,S012,P023,2,162.42,0.0638,118.86
TXN078302,ORD052007,2025-12-15,S002,P017,2,47.62,0.0699,25.18
TXN091751,ORD015512,2025-12-15,S004,P024,4,100.19,0.0381,77.18
TXN007983,ORD027790,2025-12-15,S011,P018,2,58.02,0.047,31.14
TXN010386,ORD015084,2025-12-15,S010,P029,2,259.66,0.0664,169.41
TXN086447,ORD058095,2025-12-15,S010,P026,2,171.66,0.0645,124.51
TXN013519,ORD033750,2025-12-15,S008,P023,4,166.53,0.0507,117.04
TXN027886,ORD040635,2025-12-15,S004,P004,1,247.98,0.0549,165.68
TXN008121,ORD048211,2025-12-15,S017,P030,1,161.56,0.0538,112.24
TXN017320,ORD020742,2025-12-15,S011,P020,1,42.2,0.0457,21.03
TXN009212,ORD031689,2025-12-15,S005,P015,2,62.57,0.0584,31.75
TXN019957,ORD030501,2025-12-15,S014,P011,2,230.76,0.0705,164.46
TXN024685,ORD053986,2025-12-15,S023,P022,2,139.1,0.0992,103.51
TXN030591,ORD009768,2025-12-15,S025,P018,2,56.37,0.0776,31.84
TXN095767,ORD053986,2025-12-15,S023,P021,1,113.88,0.0554,77.29
TXN011711,ORD016369,2025-12-15,S010,P013,3,128.8,0.0913,71.65
TXN090415,ORD034219,2025-12-15,S016,P029,5,263.62,0.0944,171.74
TXN024842,ORD058095,2025-12-15,S010,P004,1,250.84,0.0639,164.96
TXN019981,ORD053655,2025-12-15,S020,P023,1,163.93,0.06,116.81
TXN041422,ORD062246,2025-12-15,S001,P021,2,113.04,0.0508,78.88
TXN005086,ORD033144,2025-12-15,S024,P029,4,260.91,0.057,168.75
TXN089458,ORD037780,2025-12-15,S021,P008,1,155.44,0.0727,116.84
TXN003525,ORD045352,2025-12-15,S012,P021,2,111.22,0.0661,78.58
TXN034220,ORD017782,2025-12-15,S004,P027,2,358.95,0.0831,229.66
TXN090846,ORD060633,2025-12-15,S012,P024,1,100.24,0.0648,74.25
TXN035709,ORD004035,2025-12-15,S016,P030,1,161.4,0.0443,112.65
TXN056278,ORD014768,2025-12-15,S024,P023,1,168.69,0.079,115.66
TXN087123,ORD044391,2025-12-15,S005,P005,2,89.77,0.0519,64.75
TXN012226,ORD027444,2025-12-15,S014,P015,2,62.35,0.0363,31.85
TXN059324,ORD006816,2025-12-15,S024,P021,1,114.54,0.0498,80.29
TXN009904,ORD013789,2025-12-15,S014,P021,3,114.2,0.0516,80.32
